[2023-05-23 07:49:55.028] [info] SimpferPPBelowKMax dataset_name yelp-150d, topk 100
[2023-05-23 07:49:55.029] [info] dataset_dir /home/zhengbian/Dataset/ReverseMIPS
[2023-05-23 07:49:55.029] [info] index_dir /home/zhengbian/reverse-k-ranks/index
[2023-05-23 07:49:58.033] [info] n_data_item 159585, n_query_item 1000, n_user 2189457, vec_dim 150
[2023-05-23 07:49:58.033] [info] input parameter: simpfer_k_max 2498, stop_time 3600s
[2023-05-23 08:15:11.407] [info] finish preprocess and save the index
[2023-05-23 08:15:11.468] [info] queryID 0, result_size 0, rtk_topk 1, accu_ip_cost 2136179, accu_query_time 0.06s,
[2023-05-23 08:19:31.215] [info] queryID 447, result_size 24, rtk_topk 128, accu_ip_cost 2168717, accu_query_time 0.27s,
[2023-05-23 08:19:31.250] [info] queryID 447, result_size 102, rtk_topk 256, accu_ip_cost 2180651, accu_query_time 0.30s,
[2023-05-23 08:19:31.250] [info] queryID 447, result_size 102, rtk_topk 256, ip_cost 2180651, query_time 0.30s, total_ip_cost 680402423, total_retrieval_time 259.84s
[2023-05-23 08:19:31.284] [info] queryID 448, result_size 0, rtk_topk 1, accu_ip_cost 2097385, accu_query_time 0.03s,
[2023-05-23 08:19:31.318] [info] queryID 448, result_size 0, rtk_topk 2, accu_ip_cost 2127747, accu_query_time 0.07s,
[2023-05-23 08:19:31.352] [info] queryID 448, result_size 0, rtk_topk 4, accu_ip_cost 2147263, accu_query_time 0.10s,
[2023-05-23 08:19:31.387] [info] queryID 448, result_size 0, rtk_topk 8, accu_ip_cost 2158789, accu_query_time 0.14s,
[2023-05-23 08:19:31.422] [info] queryID 448, result_size 0, rtk_topk 16, accu_ip_cost 2169227, accu_query_time 0.17s,
[2023-05-23 08:19:31.457] [info] queryID 448, result_size 1, rtk_topk 32, accu_ip_cost 2179563, accu_query_time 0.21s,
[2023-05-23 08:19:31.493] [info] queryID 448, result_size 5, rtk_topk 64, accu_ip_cost 2189083, accu_query_time 0.24s,
[2023-05-23 08:19:31.528] [info] queryID 448, result_size 10, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.28s,
[2023-05-23 08:19:31.564] [info] queryID 448, result_size 38, rtk_topk 256, accu_ip_cost 2189457, accu_query_time 0.31s,
[2023-05-23 08:19:31.599] [info] queryID 448, result_size 153, rtk_topk 512, accu_ip_cost 2189457, accu_query_time 0.35s,
[2023-05-23 08:19:31.599] [info] queryID 448, result_size 153, rtk_topk 512, ip_cost 2189457, query_time 0.35s, total_ip_cost 682591880, total_retrieval_time 260.19s
[2023-05-23 08:19:31.633] [info] queryID 449, result_size 0, rtk_topk 1, accu_ip_cost 2105851, accu_query_time 0.03s,
[2023-05-23 08:19:31.673] [info] queryID 449, result_size 0, rtk_topk 2, accu_ip_cost 2133697, accu_query_time 0.07s,
[2023-05-23 08:19:31.721] [info] queryID 449, result_size 0, rtk_topk 4, accu_ip_cost 2151105, accu_query_time 0.12s,
[2023-05-23 08:19:31.763] [info] queryID 449, result_size 0, rtk_topk 8, accu_ip_cost 2161747, accu_query_time 0.16s,
[2023-05-23 08:19:31.798] [info] queryID 449, result_size 0, rtk_topk 16, accu_ip_cost 2173069, accu_query_time 0.20s,
[2023-05-23 08:19:31.833] [info] queryID 449, result_size 0, rtk_topk 32, accu_ip_cost 2184255, accu_query_time 0.23s,
[2023-05-23 08:19:31.868] [info] queryID 449, result_size 1, rtk_topk 64, accu_ip_cost 2189457, accu_query_time 0.27s,
[2023-05-23 08:19:31.904] [info] queryID 449, result_size 35, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.30s,
[2023-05-23 08:19:31.939] [info] queryID 449, result_size 436, rtk_topk 256, accu_ip_cost 2189457, accu_query_time 0.34s,
[2023-05-23 08:19:31.939] [info] queryID 449, result_size 436, rtk_topk 256, ip_cost 2189457, query_time 0.34s, total_ip_cost 684781337, total_retrieval_time 260.53s
[2023-05-23 08:19:31.955] [info] queryID 450, result_size 0, rtk_topk 1, accu_ip_cost 1092107, accu_query_time 0.02s,
[2023-05-23 08:19:31.976] [info] queryID 450, result_size 0, rtk_topk 2, accu_ip_cost 1367813, accu_query_time 0.04s,
[2023-05-23 08:19:32.001] [info] queryID 450, result_size 0, rtk_topk 4, accu_ip_cost 1591057, accu_query_time 0.06s,
[2023-05-23 08:19:32.028] [info] queryID 450, result_size 0, rtk_topk 8, accu_ip_cost 1756943, accu_query_time 0.09s,
[2023-05-23 08:19:32.058] [info] queryID 450, result_size 0, rtk_topk 16, accu_ip_cost 1883899, accu_query_time 0.12s,
[2023-05-23 08:19:32.090] [info] queryID 450, result_size 0, rtk_topk 32, accu_ip_cost 1974407, accu_query_time 0.15s,
[2023-05-23 08:19:32.123] [info] queryID 450, result_size 0, rtk_topk 64, accu_ip_cost 2036185, accu_query_time 0.18s,
[2023-05-23 08:19:32.156] [info] queryID 450, result_size 0, rtk_topk 128, accu_ip_cost 2081235, accu_query_time 0.22s,
[2023-05-23 08:19:32.190] [info] queryID 450, result_size 0, rtk_topk 256, accu_ip_cost 2111121, accu_query_time 0.25s,
[2023-05-23 08:19:32.224] [info] queryID 450, result_size 0, rtk_topk 512, accu_ip_cost 2133595, accu_query_time 0.29s,
[2023-05-23 08:19:32.259] [info] queryID 450, result_size 0, rtk_topk 1024, accu_ip_cost 2149983, accu_query_time 0.32s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 7, rtk_topk 2048, accu_ip_cost 2164841, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:19:32.294] [info] queryID 450, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.35s, total_ip_cost 684781337, total_retrieval_time 260.88s
[2023-05-23 08:19:32.320] [info] queryID 451, result_size 0, rtk_topk 1, accu_ip_cost 1651339, accu_query_time 0.03s,
[2023-05-23 08:19:32.348] [info] queryID 451, result_size 0, rtk_topk 2, accu_ip_cost 1826745, accu_query_time 0.05s,
[2023-05-23 08:19:32.379] [info] queryID 451, result_size 0, rtk_topk 4, accu_ip_cost 1939149, accu_query_time 0.09s,
[2023-05-23 08:19:32.411] [info] queryID 451, result_size 0, rtk_topk 8, accu_ip_cost 2017145, accu_query_time 0.12s,
[2023-05-23 08:19:32.444] [info] queryID 451, result_size 0, rtk_topk 16, accu_ip_cost 2066139, accu_query_time 0.15s,
[2023-05-23 08:19:32.478] [info] queryID 451, result_size 0, rtk_topk 32, accu_ip_cost 2100241, accu_query_time 0.18s,
[2023-05-23 08:19:32.512] [info] queryID 451, result_size 0, rtk_topk 64, accu_ip_cost 2125401, accu_query_time 0.22s,
[2023-05-23 08:19:32.547] [info] queryID 451, result_size 5, rtk_topk 128, accu_ip_cost 2142945, accu_query_time 0.25s,
[2023-05-23 08:19:32.581] [info] queryID 451, result_size 26, rtk_topk 256, accu_ip_cost 2156035, accu_query_time 0.29s,
[2023-05-23 08:19:32.616] [info] queryID 451, result_size 79, rtk_topk 512, accu_ip_cost 2167731, accu_query_time 0.32s,
[2023-05-23 08:19:32.651] [info] queryID 451, result_size 288, rtk_topk 1024, accu_ip_cost 2180753, accu_query_time 0.36s,
[2023-05-23 08:19:32.651] [info] queryID 451, result_size 288, rtk_topk 1024, ip_cost 2180753, query_time 0.36s, total_ip_cost 686962090, total_retrieval_time 261.24s
[2023-05-23 08:19:32.661] [info] queryID 452, result_size 0, rtk_topk 1, accu_ip_cost 709886, accu_query_time 0.01s,
[2023-05-23 08:19:32.676] [info] queryID 452, result_size 0, rtk_topk 2, accu_ip_cost 983239, accu_query_time 0.02s,
[2023-05-23 08:19:32.694] [info] queryID 452, result_size 0, rtk_topk 4, accu_ip_cost 1244427, accu_query_time 0.04s,
[2023-05-23 08:19:32.717] [info] queryID 452, result_size 0, rtk_topk 8, accu_ip_cost 1476443, accu_query_time 0.07s,
[2023-05-23 08:19:32.743] [info] queryID 452, result_size 0, rtk_topk 16, accu_ip_cost 1669801, accu_query_time 0.09s,
[2023-05-23 08:19:32.772] [info] queryID 452, result_size 0, rtk_topk 32, accu_ip_cost 1814233, accu_query_time 0.12s,
[2023-05-23 08:19:32.802] [info] queryID 452, result_size 0, rtk_topk 64, accu_ip_cost 1927997, accu_query_time 0.15s,
[2023-05-23 08:19:32.834] [info] queryID 452, result_size 0, rtk_topk 128, accu_ip_cost 2004973, accu_query_time 0.18s,
[2023-05-23 08:19:32.867] [info] queryID 452, result_size 2, rtk_topk 256, accu_ip_cost 2061277, accu_query_time 0.22s,
[2023-05-23 08:19:32.901] [info] queryID 452, result_size 3, rtk_topk 512, accu_ip_cost 2098303, accu_query_time 0.25s,
[2023-05-23 08:19:32.936] [info] queryID 452, result_size 11, rtk_topk 1024, accu_ip_cost 2124755, accu_query_time 0.29s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 40, rtk_topk 2048, accu_ip_cost 2145393, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.32s,
[2023-05-23 08:19:32.971] [info] queryID 452, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.32s, total_ip_cost 686962090, total_retrieval_time 261.56s
[2023-05-23 08:19:33.006] [info] queryID 453, result_size 9, rtk_topk 1, accu_ip_cost 2170043, accu_query_time 0.04s,
[2023-05-23 08:19:33.042] [info] queryID 453, result_size 35, rtk_topk 2, accu_ip_cost 2184833, accu_query_time 0.07s,
[2023-05-23 08:19:33.077] [info] queryID 453, result_size 67, rtk_topk 4, accu_ip_cost 2189457, accu_query_time 0.11s,
[2023-05-23 08:19:33.112] [info] queryID 453, result_size 134, rtk_topk 8, accu_ip_cost 2189457, accu_query_time 0.14s,
[2023-05-23 08:19:33.112] [info] queryID 453, result_size 134, rtk_topk 8, ip_cost 2189457, query_time 0.14s, total_ip_cost 689151547, total_retrieval_time 261.70s
[2023-05-23 08:19:33.143] [info] queryID 454, result_size 0, rtk_topk 1, accu_ip_cost 1953939, accu_query_time 0.03s,
[2023-05-23 08:19:33.176] [info] queryID 454, result_size 0, rtk_topk 2, accu_ip_cost 2033159, accu_query_time 0.06s,
[2023-05-23 08:19:33.208] [info] queryID 454, result_size 0, rtk_topk 4, accu_ip_cost 2081745, accu_query_time 0.10s,
[2023-05-23 08:19:33.242] [info] queryID 454, result_size 0, rtk_topk 8, accu_ip_cost 2112787, accu_query_time 0.13s,
[2023-05-23 08:19:33.276] [info] queryID 454, result_size 0, rtk_topk 16, accu_ip_cost 2134309, accu_query_time 0.16s,
[2023-05-23 08:19:33.311] [info] queryID 454, result_size 0, rtk_topk 32, accu_ip_cost 2148385, accu_query_time 0.20s,
[2023-05-23 08:19:33.346] [info] queryID 454, result_size 0, rtk_topk 64, accu_ip_cost 2160149, accu_query_time 0.23s,
[2023-05-23 08:19:33.381] [info] queryID 454, result_size 2, rtk_topk 128, accu_ip_cost 2171267, accu_query_time 0.27s,
[2023-05-23 08:19:33.416] [info] queryID 454, result_size 46, rtk_topk 256, accu_ip_cost 2183303, accu_query_time 0.30s,
[2023-05-23 08:19:33.452] [info] queryID 454, result_size 1599, rtk_topk 512, accu_ip_cost 2189355, accu_query_time 0.34s,
[2023-05-23 08:19:33.452] [info] queryID 454, result_size 1599, rtk_topk 512, ip_cost 2189355, query_time 0.34s, total_ip_cost 691340902, total_retrieval_time 262.04s
[2023-05-23 08:19:33.474] [info] queryID 455, result_size 0, rtk_topk 1, accu_ip_cost 1442647, accu_query_time 0.02s,
[2023-05-23 08:19:33.500] [info] queryID 455, result_size 0, rtk_topk 2, accu_ip_cost 1667965, accu_query_time 0.05s,
[2023-05-23 08:19:33.529] [info] queryID 455, result_size 0, rtk_topk 4, accu_ip_cost 1822733, accu_query_time 0.08s,
[2023-05-23 08:19:33.559] [info] queryID 455, result_size 0, rtk_topk 8, accu_ip_cost 1931839, accu_query_time 0.11s,
[2023-05-23 08:19:33.591] [info] queryID 455, result_size 1, rtk_topk 16, accu_ip_cost 2008543, accu_query_time 0.14s,
[2023-05-23 08:19:33.624] [info] queryID 455, result_size 1, rtk_topk 32, accu_ip_cost 2060937, accu_query_time 0.17s,
[2023-05-23 08:19:33.657] [info] queryID 455, result_size 1, rtk_topk 64, accu_ip_cost 2096603, accu_query_time 0.20s,
[2023-05-23 08:19:33.691] [info] queryID 455, result_size 3, rtk_topk 128, accu_ip_cost 2122205, accu_query_time 0.24s,
[2023-05-23 08:19:33.725] [info] queryID 455, result_size 9, rtk_topk 256, accu_ip_cost 2141245, accu_query_time 0.27s,
[2023-05-23 08:19:33.760] [info] queryID 455, result_size 29, rtk_topk 512, accu_ip_cost 2154811, accu_query_time 0.31s,
[2023-05-23 08:19:33.795] [info] queryID 455, result_size 71, rtk_topk 1024, accu_ip_cost 2168003, accu_query_time 0.34s,
[2023-05-23 08:19:33.831] [info] queryID 455, result_size 200, rtk_topk 2048, accu_ip_cost 2181501, accu_query_time 0.38s,
[2023-05-23 08:19:33.831] [info] queryID 455, result_size 200, rtk_topk 2048, ip_cost 2181501, query_time 0.38s, total_ip_cost 693522403, total_retrieval_time 262.42s
[2023-05-23 08:19:33.834] [info] queryID 456, result_size 0, rtk_topk 1, accu_ip_cost 119204, accu_query_time 0.00s,
[2023-05-23 08:19:33.838] [info] queryID 456, result_size 0, rtk_topk 2, accu_ip_cost 234702, accu_query_time 0.01s,
[2023-05-23 08:19:33.843] [info] queryID 456, result_size 0, rtk_topk 4, accu_ip_cost 383724, accu_query_time 0.01s,
[2023-05-23 08:19:33.851] [info] queryID 456, result_size 0, rtk_topk 8, accu_ip_cost 575851, accu_query_time 0.02s,
[2023-05-23 08:19:33.863] [info] queryID 456, result_size 0, rtk_topk 16, accu_ip_cost 804229, accu_query_time 0.03s,
[2023-05-23 08:19:33.878] [info] queryID 456, result_size 0, rtk_topk 32, accu_ip_cost 1047941, accu_query_time 0.05s,
[2023-05-23 08:19:33.898] [info] queryID 456, result_size 0, rtk_topk 64, accu_ip_cost 1305899, accu_query_time 0.07s,
[2023-05-23 08:19:33.922] [info] queryID 456, result_size 0, rtk_topk 128, accu_ip_cost 1537099, accu_query_time 0.09s,
[2023-05-23 08:19:33.949] [info] queryID 456, result_size 0, rtk_topk 256, accu_ip_cost 1729471, accu_query_time 0.12s,
[2023-05-23 08:19:33.979] [info] queryID 456, result_size 0, rtk_topk 512, accu_ip_cost 1873393, accu_query_time 0.15s,
[2023-05-23 08:19:34.010] [info] queryID 456, result_size 0, rtk_topk 1024, accu_ip_cost 1977059, accu_query_time 0.18s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 2, rtk_topk 2048, accu_ip_cost 2048595, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.21s,
[2023-05-23 08:19:34.043] [info] queryID 456, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.21s, total_ip_cost 693522403, total_retrieval_time 262.63s
[2023-05-23 08:19:34.063] [info] queryID 457, result_size 0, rtk_topk 1, accu_ip_cost 1321267, accu_query_time 0.02s,
[2023-05-23 08:19:34.087] [info] queryID 457, result_size 0, rtk_topk 2, accu_ip_cost 1567393, accu_query_time 0.04s,
[2023-05-23 08:19:34.115] [info] queryID 457, result_size 0, rtk_topk 4, accu_ip_cost 1747151, accu_query_time 0.07s,
[2023-05-23 08:19:34.145] [info] queryID 457, result_size 0, rtk_topk 8, accu_ip_cost 1878323, accu_query_time 0.10s,
[2023-05-23 08:19:34.176] [info] queryID 457, result_size 0, rtk_topk 16, accu_ip_cost 1969851, accu_query_time 0.13s,
[2023-05-23 08:19:34.208] [info] queryID 457, result_size 0, rtk_topk 32, accu_ip_cost 2034315, accu_query_time 0.17s,
[2023-05-23 08:19:34.242] [info] queryID 457, result_size 0, rtk_topk 64, accu_ip_cost 2078821, accu_query_time 0.20s,
[2023-05-23 08:19:34.275] [info] queryID 457, result_size 0, rtk_topk 128, accu_ip_cost 2109557, accu_query_time 0.23s,
[2023-05-23 08:19:34.310] [info] queryID 457, result_size 0, rtk_topk 256, accu_ip_cost 2132099, accu_query_time 0.27s,
[2023-05-23 08:19:34.344] [info] queryID 457, result_size 1, rtk_topk 512, accu_ip_cost 2148113, accu_query_time 0.30s,
[2023-05-23 08:19:34.379] [info] queryID 457, result_size 24, rtk_topk 1024, accu_ip_cost 2162019, accu_query_time 0.34s,
[2023-05-23 08:19:37.343] [info] queryID 457, result_size 566, rtk_topk 2048, accu_ip_cost 2175177, accu_query_time 3.30s,
[2023-05-23 08:19:37.343] [info] queryID 457, result_size 566, rtk_topk 2048, ip_cost 2175177, query_time 3.30s, total_ip_cost 695697580, total_retrieval_time 265.93s
[2023-05-23 08:19:37.378] [info] queryID 458, result_size 0, rtk_topk 1, accu_ip_cost 2137573, accu_query_time 0.03s,
[2023-05-23 08:19:37.413] [info] queryID 458, result_size 0, rtk_topk 2, accu_ip_cost 2155015, accu_query_time 0.07s,
[2023-05-23 08:19:37.448] [info] queryID 458, result_size 1, rtk_topk 4, accu_ip_cost 2167289, accu_query_time 0.10s,
[2023-05-23 08:19:37.483] [info] queryID 458, result_size 7, rtk_topk 8, accu_ip_cost 2179903, accu_query_time 0.14s,
[2023-05-23 08:19:37.518] [info] queryID 458, result_size 27, rtk_topk 16, accu_ip_cost 2189151, accu_query_time 0.17s,
[2023-05-23 08:19:37.554] [info] queryID 458, result_size 66, rtk_topk 32, accu_ip_cost 2189457, accu_query_time 0.21s,
[2023-05-23 08:19:37.589] [info] queryID 458, result_size 182, rtk_topk 64, accu_ip_cost 2189457, accu_query_time 0.25s,
[2023-05-23 08:19:37.589] [info] queryID 458, result_size 182, rtk_topk 64, ip_cost 2189457, query_time 0.25s, total_ip_cost 697887037, total_retrieval_time 266.18s
[2023-05-23 08:19:37.592] [info] queryID 459, result_size 0, rtk_topk 1, accu_ip_cost 170, accu_query_time 0.00s,
[2023-05-23 08:19:37.595] [info] queryID 459, result_size 0, rtk_topk 2, accu_ip_cost 986, accu_query_time 0.01s,
[2023-05-23 08:19:37.598] [info] queryID 459, result_size 0, rtk_topk 4, accu_ip_cost 3196, accu_query_time 0.01s,
[2023-05-23 08:19:37.601] [info] queryID 459, result_size 0, rtk_topk 8, accu_ip_cost 8126, accu_query_time 0.01s,
[2023-05-23 08:19:37.604] [info] queryID 459, result_size 0, rtk_topk 16, accu_ip_cost 18326, accu_query_time 0.01s,
[2023-05-23 08:19:37.606] [info] queryID 459, result_size 0, rtk_topk 32, accu_ip_cost 38182, accu_query_time 0.02s,
[2023-05-23 08:19:37.609] [info] queryID 459, result_size 0, rtk_topk 64, accu_ip_cost 76228, accu_query_time 0.02s,
[2023-05-23 08:19:37.612] [info] queryID 459, result_size 0, rtk_topk 128, accu_ip_cost 145962, accu_query_time 0.02s,
[2023-05-23 08:19:37.616] [info] queryID 459, result_size 0, rtk_topk 256, accu_ip_cost 261426, accu_query_time 0.03s,
[2023-05-23 08:19:37.623] [info] queryID 459, result_size 0, rtk_topk 512, accu_ip_cost 451248, accu_query_time 0.03s,
[2023-05-23 08:19:37.633] [info] queryID 459, result_size 0, rtk_topk 1024, accu_ip_cost 714741, accu_query_time 0.04s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 2048, accu_ip_cost 1043759, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.06s,
[2023-05-23 08:19:37.648] [info] queryID 459, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.06s, total_ip_cost 697887037, total_retrieval_time 266.24s
[2023-05-23 08:19:37.685] [info] queryID 460, result_size 1, rtk_topk 1, accu_ip_cost 2158109, accu_query_time 0.04s,
[2023-05-23 08:19:37.720] [info] queryID 460, result_size 6, rtk_topk 2, accu_ip_cost 2171063, accu_query_time 0.07s,
[2023-05-23 08:19:37.755] [info] queryID 460, result_size 27, rtk_topk 4, accu_ip_cost 2186465, accu_query_time 0.11s,
[2023-05-23 08:19:37.791] [info] queryID 460, result_size 122, rtk_topk 8, accu_ip_cost 2189457, accu_query_time 0.14s,
[2023-05-23 08:19:37.791] [info] queryID 460, result_size 122, rtk_topk 8, ip_cost 2189457, query_time 0.14s, total_ip_cost 700076494, total_retrieval_time 266.38s
[2023-05-23 08:19:37.815] [info] queryID 461, result_size 0, rtk_topk 1, accu_ip_cost 1560797, accu_query_time 0.02s,
[2023-05-23 08:19:37.842] [info] queryID 461, result_size 0, rtk_topk 2, accu_ip_cost 1759221, accu_query_time 0.05s,
[2023-05-23 08:19:37.872] [info] queryID 461, result_size 0, rtk_topk 4, accu_ip_cost 1890631, accu_query_time 0.08s,
[2023-05-23 08:19:37.904] [info] queryID 461, result_size 0, rtk_topk 8, accu_ip_cost 1981241, accu_query_time 0.11s,
[2023-05-23 08:19:37.936] [info] queryID 461, result_size 0, rtk_topk 16, accu_ip_cost 2043461, accu_query_time 0.15s,
[2023-05-23 08:19:37.969] [info] queryID 461, result_size 0, rtk_topk 32, accu_ip_cost 2084159, accu_query_time 0.18s,
[2023-05-23 08:19:38.003] [info] queryID 461, result_size 0, rtk_topk 64, accu_ip_cost 2113127, accu_query_time 0.21s,
[2023-05-23 08:19:38.038] [info] queryID 461, result_size 0, rtk_topk 128, accu_ip_cost 2134819, accu_query_time 0.25s,
[2023-05-23 08:19:38.073] [info] queryID 461, result_size 0, rtk_topk 256, accu_ip_cost 2148895, accu_query_time 0.28s,
[2023-05-23 08:19:38.108] [info] queryID 461, result_size 0, rtk_topk 512, accu_ip_cost 2162223, accu_query_time 0.32s,
[2023-05-23 08:19:38.143] [info] queryID 461, result_size 2, rtk_topk 1024, accu_ip_cost 2175109, accu_query_time 0.35s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 17, rtk_topk 2048, accu_ip_cost 2186363, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.39s,
[2023-05-23 08:19:38.178] [info] queryID 461, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.39s, total_ip_cost 700076494, total_retrieval_time 266.77s
[2023-05-23 08:19:38.207] [info] queryID 462, result_size 0, rtk_topk 1, accu_ip_cost 1826167, accu_query_time 0.03s,
[2023-05-23 08:19:38.238] [info] queryID 462, result_size 0, rtk_topk 2, accu_ip_cost 1949009, accu_query_time 0.06s,
[2023-05-23 08:19:38.270] [info] queryID 462, result_size 0, rtk_topk 4, accu_ip_cost 2025101, accu_query_time 0.09s,
[2023-05-23 08:19:38.303] [info] queryID 462, result_size 0, rtk_topk 8, accu_ip_cost 2074741, accu_query_time 0.12s,
[2023-05-23 08:19:38.337] [info] queryID 462, result_size 0, rtk_topk 16, accu_ip_cost 2106055, accu_query_time 0.16s,
[2023-05-23 08:19:38.372] [info] queryID 462, result_size 0, rtk_topk 32, accu_ip_cost 2130127, accu_query_time 0.19s,
[2023-05-23 08:19:38.406] [info] queryID 462, result_size 1, rtk_topk 64, accu_ip_cost 2145155, accu_query_time 0.23s,
[2023-05-23 08:19:38.441] [info] queryID 462, result_size 1, rtk_topk 128, accu_ip_cost 2157633, accu_query_time 0.26s,
[2023-05-23 08:19:38.476] [info] queryID 462, result_size 6, rtk_topk 256, accu_ip_cost 2169261, accu_query_time 0.30s,
[2023-05-23 08:19:38.511] [info] queryID 462, result_size 17, rtk_topk 512, accu_ip_cost 2181263, accu_query_time 0.33s,
[2023-05-23 08:19:38.547] [info] queryID 462, result_size 70, rtk_topk 1024, accu_ip_cost 2189287, accu_query_time 0.37s,
[2023-05-23 08:19:38.582] [info] queryID 462, result_size 265, rtk_topk 2048, accu_ip_cost 2189457, accu_query_time 0.40s,
